X,Y,LATITUDE,LONGITUDE,PARAMETERS,OBJECTID,STREAM_NAME,STATION_DESCRIPTION,STATION,SURVEY_PROGRAM_CODES,STA_LV1_CODE,LV1_DESCRIPTION,STA_LV2_CODE,LV2_DESCRIPTION,STA_LV3_CODE,LV3_DESCRIPTION,STA_LV4_CODE,LV4_DESCRIPTION,STA_LV5_CODE,LV5_DESCRIPTION,HUC_12,HUC_12_NAME,VAHU5,VAHU6,DOWNSTREAM_HUC_12,VADEQ_ADMIN_REGION,MONITORING_REGION,STATION_ALIAS,STATION_COMMENT,FIRST_SAMPLE_DATE,LAST_SAMPLE_DATE,SAMPLE_COUNT,FIRST_FISH_DATE,LAST_FISH_DATE,FISH_COUNT,FIRST_BENTHIC_DATE,LAST_BENTHIC_DATE,BENTHIC_N,WQX_DESCRIPTION,WQX_LOCATION
-8688340.9226,4647176.9477,38.478027778,-78.048694444,"HF=High_frequency_bacteria, Field_Parameters.",603,Mountain Run,Rt. # 641 (Gibson Mill Rd),3-MTN027.08,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,020801030501,Mountain Run-Hiders Branch,RA-E,RA19,020801030503,Northern,NVRO,,"water shed station FY06, CY17 ; Benthic TMDL stations CY18   - jst",10/21/2002,12/19/2019,45,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8666135.158,4656501.8936,38.543575,-77.849216667,"HF=High_frequency_bacteria, Field_Parameters.",604,Ruffans Run,End Of Rt. 677 (Beverly Ford Rd),3-RUF000.81,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,020801030602,Rappahannock River-Ruffans Run,RA-F,RA18,020801030603,Northern,NVRO,,Watershed station CY16 - jst,01/13/2016,12/05/2016,12,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8710209.3274,4672251.9122,38.65415,-78.245141667,"HF=High_frequency_bacteria, Field_Parameters.",605,Thornton River,Rt. # 667  (Woodward Rd),3-THO024.12,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020801030301,Thornton River-Piney River,RA-C,RA11,020801030304,Northern,NVRO,,"watershed station CY18  -  jst
Updated 05/13/2013 (JMC) - former location = Rt. 600",05/18/1976,07/06/2021,54,,,,05/03/2013,09/23/2014,10,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9179637.1264,4415626.6961,36.831361111,-82.462083333,"HF=High_frequency_bacteria, Field_Parameters.",606,Clinch River,Dungannon Rt 65 Sinking Creek Hwy,6BCLN237.33,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,060102050602,Clinch River-Little Stony Creek,TC-F,TC23,060102050606,Southwest,SWRO,,Class IV,08/23/2012,07/21/2022,84,,,,05/24/2019,11/20/2019,4,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9159120.3506,4424133.2474,36.8925,-82.277778,"HF=High_frequency_bacteria, Field_Parameters.",607,Clinch River,Dwr Old Castlewood Off Luttie Banner Ln,6BCLN258.67,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,060102050403,Clinch River-Big Spring Branch,TC-D,TC16,060102050405,Southwest,SWRO,,,05/03/2022,07/21/2022,13,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9145638.3357,4430824.296,36.940556,-82.156667,"HF=High_frequency_bacteria, Field_Parameters.",608,Clinch River,Canoe Launch At Cleveland Town Park,6BCLN271.27,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,060102050401,Clinch River-Thompson Creek,TC-D,TC14,060102050403,Southwest,SWRO,,,05/03/2022,07/21/2022,13,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9137035.7757,4434585.4144,36.967555555,-82.079388889,"HF=High_frequency_bacteria, Field_Parameters.",609,Clinch River,"Nash Ford, Rt. 645 Bridge",6BCLN279.43,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,060102050401,Clinch River-Thompson Creek,TC-D,TC14,060102050403,Southwest,SWRO,,,06/24/2015,07/21/2022,62,,,,05/24/2019,11/20/2019,6,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9102671.8425,4423412.1882,36.88731945,-81.770692424,"HF=High_frequency_bacteria, Field_Parameters.",610,Robertson Branch,Tricitiesdryice Culvert Off Allsion Gap,6CRRB000.06,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,060101010201,North Fork Holston River-Robertson Branch,TH-I,TH29,060101010203,Southwest,SWRO,,NWBD=TH29,02/22/2007,12/11/2024,35,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9127456.1151,4410841.1286,36.796944445,-81.993333333,"HF=High_frequency_bacteria, Field_Parameters.",611,Toole Creek,Bridge #6425 On Rt. 765 Off Rt 692,6CTOO000.25,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,060101010205,North Fork Holston River-Logan Creek,TH-I,TH33,060101010301,Southwest,SWRO,,Class VI,07/07/2003,12/11/2024,51,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8462195.9955,4423757.4395,36.8898,-76.0172,"HF=High_frequency_bacteria, Field_Parameters.",612,Linkhorn Bay,64th Street Narrows Beach,7-LKN000.00,HF,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020801080201,Lynnhaven River,CB-F,CB25,020801080202,Tidewater,TRO,HF,,04/03/2023,06/20/2023,15,,,,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8461151.4847,4421592.4884,36.874244,-76.007817,"HF=High_frequency_bacteria, Field_Parameters.",613,Linkhorn Bay,Easment At Bay Shore Drive,7-LKN001.70,HF,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020801080201,Lynnhaven River,CB-F,CB25,020801080202,Tidewater,TRO,HF,,04/03/2023,06/20/2023,15,,,,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8470912.3117,4425664.4539,36.9035,-76.0955,"HF=High_frequency_bacteria, Field_Parameters.",614,Pleasure House Creek,Cbf Dock,7-PHC000.01,HF,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020801080201,Lynnhaven River,CB-F,CB25,020801080202,Tidewater,TRO,HF,,04/03/2023,06/20/2023,15,,,,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8457347.6977,4415655.6092,36.831569,-75.973647,"HF=High_frequency_bacteria, Field_Parameters.",615,Lake Rudee,Vab Fishing Center Fuel Dock,7BLAI000.19,HF,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020403040501,Atlantic Ocean-Rudee Inlet,AO-G,AO23,020403040502,Tidewater,TRO,HF,,04/03/2023,06/20/2023,12,,,,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8457798.8756,4415451.3032,36.8301,-75.9777,"HF=High_frequency_bacteria, Field_Parameters.",616,Lake Rudee,Pier By Rude's Rest.,7BLAI000.53,HF,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020403040501,Atlantic Ocean-Rudee Inlet,AO-G,AO23,020403040502,Tidewater,TRO,HF,,04/03/2023,06/20/2023,12,,,,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8995264.2198,4427768.2893,36.918611111,-80.805833333,"HF=High_frequency_bacteria, Field_Parameters.",617,New River,Rt. 100 At Barren Springs,9-NEW111.92,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,TMDL,Total Maximum Daily Load Station,,,,,050500011102,New River-Pine Run,NE-J,NE32,050500011502,Southwest,SWRO,,Class IV,04/01/1970,10/13/2022,35,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9000737.4281,4423630.6422,36.888889,-80.855,"HF=High_frequency_bacteria, Field_Parameters.",618,New River,Foster Falls Downstream Access,9-NEW115.94,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,050500011101,New River-Shorts Creek,NE-J,NE25,050500011102,Southwest,SWRO,,,07/28/2022,10/13/2022,12,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9007787.6254,4418760.3192,36.853889,-80.918333,"HF=High_frequency_bacteria, Field_Parameters.",619,New River,Dwr Austinville Boat Ramp,9-NEW123.36,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,050500011101,New River-Shorts Creek,NE-J,NE25,050500011102,Southwest,SWRO,,,07/28/2022,10/13/2022,12,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-9043780.9645,4382919.9022,36.595833333,-81.241666666,"HF=High_frequency_bacteria, Field_Parameters.",620,New River,Rt 601 Bridge Cox Chapel Road,9-NEW181.66,HF,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,AWTSHD,Ambient Watershed Station,,,,,050500010401,New River-Saddle Creek,NE-C,NE08,050500010403,Southwest,SWRO,,Class IV,07/10/2001,10/13/2022,68,07/15/2021,07/15/2021,1,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8751752.8336,4575384.8105,37.971388889,-78.618333333,"HF=High_frequency_bacteria, Field_Parameters.  IM=Benthic_stressors, Nutrients, Bacteria, Field_Parameters.",621,"Hardware River, North Fork",Rt. 708 Bridge N. Of Rt. 29,2-HNF008.28,HF IM,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,SSTUDY,Special Study Station,,,,,020802031201,North Fork Hardware River,JM-L,JM46,020802031203,Valley,VRO,,special study # 55170,12/13/1995,12/03/2024,132,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8776080.7807,4610303.4039,38.218251,-78.836875,"HF=High_frequency_bacteria, Field_Parameters.  IM=Benthic_stressors, Nutrients, Bacteria, Field_Parameters.  TR=Nutrients, Solids, Hardness, Ions, Chlorophyll, Turbidity, Bacteria, Field_Parameters.",622,South River,Rt. 778 At Harriston Gaging Station,1BSTH007.80,HF IM TR,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,ATRND,Ambient Trend Station,GAGE,Station with stream gage,,,020700050705,South River-Paine Run,PS-G,PS31,020700050801,Valley,VRO,,Collocated with 01627500,09/20/1967,12/09/2024,1011,04/02/2007,05/24/2024,6,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8733570.6502,4552972.1075,37.8125,-78.455,"HF=High_frequency_bacteria, Field_Parameters.  IM=Benthic_stressors, Nutrients, Bacteria, Field_Parameters.  TR=Nutrients, Solids, Hardness, Ions, Chlorophyll, Turbidity, Bacteria, Field_Parameters.",623,Hardware River,Rt. 637 Bridge At Gaging Staiton,2-HRD011.57,HF IM TR,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,ATRND,Ambient Trend Station,GAGE,Station with stream gage,,,020802031204,Hardware River-Woodson Creek,JM-L,JM49,020802031501,Valley,VRO,02030000,Collocated with gauge 02030000,04/17/1979,12/03/2024,476,,,,,,,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8557654.9327,4476074.0519,37.26475,-76.874722223,"HF=High_frequency_bacteria, Field_Parameters.  KM=KEPONE.  TR=Nutrients, Solids, Hardness, Ions, Chlorophyll, Turbidity, Bacteria, Field_Parameters.",624,Chickahominy River,Chickahominy Riverfront Park Pier Rt 5,2-CHK002.17,HF KM TR,ESTURY,Station sample at estuary (freshwater mix with saltwater),AMBNT,Monitor ambient conditions of environment,ATRND,Ambient Trend Station,,,,,020802060605,Chickahominy River-Morris Creek,JL-F,JL29,020802060701,Tidewater,PRO,,,09/20/1967,11/12/2024,518,06/03/2021,09/16/2021,3,,,,Estuary,"a partially enclosed coastal body of brackish water with one or more rivers or streams flowing into it, and with a free connection to the open sea Estuaries form a transition zone between river environments and maritime environments. The sea water entering the estuary is diluted by the fresh water flowing from rivers and streams."
-8881161.7417,4547767.6801,37.775555556,-79.780833333,"HF=High_frequency_bacteria, Field_Parameters.  RB=Field_Parameters.",625,James River,Route 220 - 1st Bridge Below Cowpasture,2-JMS345.73,HF RB,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,BIOMON,Biological Monitoring site,,,,,020802010901,James River-Big Creek,JU-I,JU37,020802010904,Blue Ridge,BRRO,,,06/20/1968,12/10/2024,176,09/28/2017,10/02/2024,5,11/04/1994,10/05/2023,34,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8674231.1772,4709384.1311,38.914166667,-77.921944445,"HF=High_frequency_bacteria, Field_Parameters.  RB=Field_Parameters.  TR=Nutrients, Solids, Hardness, Ions, Chlorophyll, Turbidity, Bacteria, Field_Parameters.",626,Goose Creek,Rt. # 17  (Winchester Rd),1AGOO044.36,HF RB TR,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,ATRND,Ambient Trend Station,,,,,020700080502,Goose Creek-Crooked Run-Gap Run,PL-D,PL07,020700080505,Northern,NVRO,,"Trend Station
Citizen biomonitoring FU to 1AGOO-5-SOS, VAN-A04R_GOO01B00 CY16/17 - LDF",09/09/1974,12/09/2024,331,,,,10/03/1994,10/05/2017,15,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8647978.3306,4630367.8756,38.359722222,-77.686111111,"HF=High_frequency_bacteria, Field_Parameters.  RB=Field_Parameters.  TR=Nutrients, Solids, Hardness, Ions, Chlorophyll, Turbidity, Bacteria, Field_Parameters.",627,Rapidan River,Rt. # 610  (Eleys Ford Rd),3-RAP006.53,HF RB TR,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,ATRND,Ambient Trend Station,,,,,020801031105,Rapidan River-Hazel Run,RA-K,RA44,020801040101,Northern,NVRO,,"Trend station;  TMDL station FY06 (BST) ; 
Biomonitoring station  CY19 followup,  CY21/22    -  jst",09/16/1974,12/18/2024,453,08/16/2018,08/16/2018,1,04/28/1994,09/01/2022,24,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8652060.3545,4727028.2279,39.037386111,-77.722780556,"HF=High_frequency_bacteria, Field_Parameters.  TR=Nutrients, Solids, Hardness, Ions, Chlorophyll, Turbidity, Bacteria, Field_Parameters.",628,Beaverdam Creek,Rt. # 734 (Snickersville Turnpike),1ABEC004.76,HF TR,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,ATRND,Ambient Trend Station,GAGE,Station with stream gage,,,020700080601,Beaverdam Creek,PL-E,PL11,020700080602,Northern,NVRO,01643880,gage 01643880,04/20/1976,12/11/2024,228,,,,04/05/2010,11/04/2011,6,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
-8623467.9433,4696082.7465,38.821133334,-77.465930556,"HF=High_frequency_bacteria, Field_Parameters.  TR=Nutrients, Solids, Hardness, Ions, Chlorophyll, Turbidity, Bacteria, Field_Parameters.",629,Cub Run,Rt. # 658 (Compton Rd),1ACUB002.61,HF TR,STREAM,"Station sample at stream(freshwater,freeflow,surface water)",AMBNT,Monitor ambient conditions of environment,ATRND,Ambient Trend Station,,,,,020700100704,Cub Run,PL-N,PL45,020700100705,Northern,NVRO,,TMDL biomonitoring station CY17/18 - LFE,08/23/2001,12/09/2024,164,07/13/2022,07/17/2024,4,03/07/2017,10/10/2018,10,River/Stream,A body of water with surface water flowing within the bed and banks of a channel.
